NDSI,Date,doy,lat,lon
0.7663178,2022-03-15 12:00:00,73,74.52708332666292,-20.373936236990442
0.6054062,2022-03-15 12:00:00,73,74.52291665999662,-20.696481240269932
0.44363207,2022-03-15 12:00:00,73,74.52291665999662,-20.68086714653888
0.41281793,2022-03-15 12:00:00,73,74.52291665999662,-20.665253052807827
0.40054366,2022-03-15 12:00:00,73,74.52291665999662,-20.6496389590769
0.3627172,2022-03-15 12:00:00,73,74.52291665999662,-20.634024865345847
0.3361671,2022-03-15 12:00:00,73,74.52291665999662,-20.618410771614794
0.24978942,2022-03-15 12:00:00,73,74.52291665999662,-20.60279667788374
0.32873783,2022-03-15 12:00:00,73,74.52291665999662,-20.587182584152817
0.31303743,2022-03-15 12:00:00,73,74.52291665999662,-20.571568490421765
0.34051076,2022-03-15 12:00:00,73,74.52291665999662,-20.55595439669071
0.35408828,2022-03-15 12:00:00,73,74.52291665999662,-20.54034030295966
0.28131852,2022-03-15 12:00:00,73,74.52291665999662,-20.524726209228607
0.28131852,2022-03-15 12:00:00,73,74.52291665999662,-20.50911211549768
0.34732977,2022-03-15 12:00:00,73,74.52291665999662,-20.493498021766626
0.34732977,2022-03-15 12:00:00,73,74.52291665999662,-20.477883928035574
0.46047112,2022-03-15 12:00:00,73,74.52291665999662,-20.46226983430452
0.54134285,2022-03-15 12:00:00,73,74.52291665999662,-20.44665574057359
0.3482143,2022-03-15 12:00:00,73,74.52291665999662,-20.43104164684254
0.65091676,2022-03-15 12:00:00,73,74.52291665999662,-20.41542755311149
0.6630299,2022-03-15 12:00:00,73,74.52291665999662,-20.399813459380432
0.7863129,2022-03-15 12:00:00,73,74.52291665999662,-20.352971178187403
0.48760924,2022-03-15 12:00:00,73,74.51874999333033,-20.691047099334433
0.6473811,2022-03-15 12:00:00,73,74.51874999333033,-20.67543710529477
0.41281793,2022-03-15 12:00:00,73,74.51874999333033,-20.659827111255105
0.35303828,2022-03-15 12:00:00,73,74.51874999333033,-20.644217117215565
0.49348134,2022-03-15 12:00:00,73,74.51874999333033,-20.6286071231759
0.38945144,2022-03-15 12:00:00,73,74.51874999333033,-20.61299712913624
0.38945144,2022-03-15 12:00:00,73,74.51874999333033,-20.59738713509657
0.36749735,2022-03-15 12:00:00,73,74.51874999333033,-20.58177714105703
0.36749735,2022-03-15 12:00:00,73,74.51874999333033,-20.56616714701737
0.3266672,2022-03-15 12:00:00,73,74.51874999333033,-20.550557152977703
0.31327245,2022-03-15 12:00:00,73,74.51874999333033,-20.534947158938042
0.33098206,2022-03-15 12:00:00,73,74.51874999333033,-20.519337164898378
0.33306697,2022-03-15 12:00:00,73,74.51874999333033,-20.503727170858838
0.43443733,2022-03-15 12:00:00,73,74.51874999333033,-20.488117176819177
0.45553806,2022-03-15 12:00:00,73,74.51874999333033,-20.47250718277951
0.53078663,2022-03-15 12:00:00,73,74.51874999333033,-20.45689718873985
0.53078663,2022-03-15 12:00:00,73,74.51874999333033,-20.44128719470031
0.5228459,2022-03-15 12:00:00,73,74.51874999333033,-20.425677200660644
0.72472125,2022-03-15 12:00:00,73,74.51874999333033,-20.410067206620983
0.6630299,2022-03-15 12:00:00,73,74.51874999333033,-20.394457212581315
0.7863129,2022-03-15 12:00:00,73,74.51874999333033,-20.34762723046245
0.6656795,2022-03-15 12:00:00,73,74.51458332666404,-20.65440412746514
0.28542274,2022-03-15 12:00:00,73,74.51458332666404,-20.638798230882184
0.3946072,2022-03-15 12:00:00,73,74.51458332666404,-20.623192334299105
0.3946072,2022-03-15 12:00:00,73,74.51458332666404,-20.607586437716026
0.40735886,2022-03-15 12:00:00,73,74.51458332666404,-20.591980541132944
0.40735886,2022-03-15 12:00:00,73,74.51458332666404,-20.57637464454999
0.3518322,2022-03-15 12:00:00,73,74.51458332666404,-20.560768747966915
0.3266672,2022-03-15 12:00:00,73,74.51458332666404,-20.545162851383832
0.3070737,2022-03-15 12:00:00,73,74.51458332666404,-20.529556954800753
0.33098206,2022-03-15 12:00:00,73,74.51458332666404,-20.51395105821768
0.37759826,2022-03-15 12:00:00,73,74.51458332666404,-20.498345161634724
0.43443733,2022-03-15 12:00:00,73,74.51458332666404,-20.48273926505164
0.4589332,2022-03-15 12:00:00,73,74.51458332666404,-20.467133368468563
0.4589332,2022-03-15 12:00:00,73,74.51458332666404,-20.451527471885488
0.37794504,2022-03-15 12:00:00,73,74.51458332666404,-20.43592157530253
0.37794504,2022-03-15 12:00:00,73,74.51458332666404,-20.42031567871945
0.59889895,2022-03-15 12:00:00,73,74.51458332666404,-20.404709782136372
0.37848005,2022-03-15 12:00:00,73,74.51458332666404,-20.38910388555329
0.4093282,2022-03-15 12:00:00,73,74.51458332666404,-20.37349798897034
0.31920755,2022-03-15 12:00:00,73,74.51458332666404,-20.35789209238726
0.31920755,2022-03-15 12:00:00,73,74.51458332666404,-20.34228619580418
0.5086268,2022-03-15 12:00:00,73,74.51041665999774,-20.680187701771057
0.4508648,2022-03-15 12:00:00,73,74.51041665999774,-20.633382297692695
0.4508648,2022-03-15 12:00:00,73,74.51041665999774,-20.6177804963332
0.40754107,2022-03-15 12:00:00,73,74.51041665999774,-20.602178694973706
0.40754107,2022-03-15 12:00:00,73,74.51041665999774,-20.58657689361421
0.33333334,2022-03-15 12:00:00,73,74.51041665999774,-20.57097509225484
0.3518322,2022-03-15 12:00:00,73,74.51041665999774,-20.555373290895346
0.3469132,2022-03-15 12:00:00,73,74.51041665999774,-20.53977148953585
0.3070737,2022-03-15 12:00:00,73,74.51041665999774,-20.524169688176354
0.34106308,2022-03-15 12:00:00,73,74.51041665999774,-20.50856788681686
0.37759826,2022-03-15 12:00:00,73,74.51041665999774,-20.49296608545749
0.41307524,2022-03-15 12:00:00,73,74.51041665999774,-20.477364284097995
0.30901876,2022-03-15 12:00:00,73,74.51041665999774,-20.4617624827385
0.35065725,2022-03-15 12:00:00,73,74.51041665999774,-20.446160681379006
0.36803624,2022-03-15 12:00:00,73,74.51041665999774,-20.430558880019632
0.41274387,2022-03-15 12:00:00,73,74.51041665999774,-20.414957078660137
0.35164836,2022-03-15 12:00:00,73,74.51041665999774,-20.399355277300643
0.32095492,2022-03-15 12:00:00,73,74.51041665999774,-20.383753475941145
0.32095492,2022-03-15 12:00:00,73,74.51041665999774,-20.368151674581778
0.28964874,2022-03-15 12:00:00,73,74.51041665999774,-20.352549873222284
0.6229483,2022-03-15 12:00:00,73,74.50624999333145,-20.690360148733927
0.5086268,2022-03-15 12:00:00,73,74.50624999333145,-20.674762440366813
0.63486844,2022-03-15 12:00:00,73,74.50624999333145,-20.6591647319997
0.40827337,2022-03-15 12:00:00,73,74.50624999333145,-20.627969315265602
0.41867352,2022-03-15 12:00:00,73,74.50624999333145,-20.612371606898492
0.3413972,2022-03-15 12:00:00,73,74.50624999333145,-20.59677389853138
0.3413972,2022-03-15 12:00:00,73,74.50624999333145,-20.581176190164264
0.3687852,2022-03-15 12:00:00,73,74.50624999333145,-20.565578481797278
0.3687852,2022-03-15 12:00:00,73,74.50624999333145,-20.549980773430168
0.3177617,2022-03-15 12:00:00,73,74.50624999333145,-20.534383065063054
0.3177617,2022-03-15 12:00:00,73,74.50624999333145,-20.518785356695943
0.35813174,2022-03-15 12:00:00,73,74.50624999333145,-20.503187648328833
0.40263495,2022-03-15 12:00:00,73,74.50624999333145,-20.487589939961847
0.30452102,2022-03-15 12:00:00,73,74.50624999333145,-20.471992231594733
0.30901876,2022-03-15 12:00:00,73,74.50624999333145,-20.456394523227623
0.35595274,2022-03-15 12:00:00,73,74.50624999333145,-20.44079681486051
0.36803624,2022-03-15 12:00:00,73,74.50624999333145,-20.425199106493523
0.302072,2022-03-15 12:00:00,73,74.50624999333145,-20.409601398126412
0.35164836,2022-03-15 12:00:00,73,74.50624999333145,-20.394003689759302
0.25103316,2022-03-15 12:00:00,73,74.50624999333145,-20.378405981392188
0.2722662,2022-03-15 12:00:00,73,74.50624999333145,-20.3628082730252
0.35592312,2022-03-15 12:00:00,73,74.50624999333145,-20.347210564658088
0.7085762,2022-03-15 12:00:00,73,74.50208332666516,-20.684933751638354
0.48602673,2022-03-15 12:00:00,73,74.50208332666516,-20.669340134034226
0.41378278,2022-03-15 12:00:00,73,74.50208332666516,-20.62255928122196
0.41970444,2022-03-15 12:00:00,73,74.50208332666516,-20.606965663617828
0.3911456,2022-03-15 12:00:00,73,74.50208332666516,-20.591372046013703
0.4471647,2022-03-15 12:00:00,73,74.50208332666516,-20.57577842840957
0.4471647,2022-03-15 12:00:00,73,74.50208332666516,-20.560184810805566
0.38489407,2022-03-15 12:00:00,73,74.50208332666516,-20.544591193201438
0.3177617,2022-03-15 12:00:00,73,74.50208332666516,-20.528997575597305
0.3170261,2022-03-15 12:00:00,73,74.50208332666516,-20.513403957993177
0.35813174,2022-03-15 12:00:00,73,74.50208332666516,-20.497810340389048
0.286807,2022-03-15 12:00:00,73,74.50208332666516,-20.482216722785044
0.30452102,2022-03-15 12:00:00,73,74.50208332666516,-20.46662310518091
0.31438217,2022-03-15 12:00:00,73,74.50208332666516,-20.451029487576783
0.35595274,2022-03-15 12:00:00,73,74.50208332666516,-20.435435869972654
0.4055194,2022-03-15 12:00:00,73,74.50208332666516,-20.419842252368646
0.302072,2022-03-15 12:00:00,73,74.50208332666516,-20.404248634764517
0.31189808,2022-03-15 12:00:00,73,74.50208332666516,-20.38865501716039
0.27003652,2022-03-15 12:00:00,73,74.50208332666516,-20.373061399556256
0.2722662,2022-03-15 12:00:00,73,74.50208332666516,-20.357467781952252
0.3615543,2022-03-15 12:00:00,73,74.50208332666516,-20.341874164348123
0.73766345,2022-03-15 12:00:00,73,74.49791665999886,-20.6950998385289
0.5668878,2022-03-15 12:00:00,73,74.49791665999886,-20.679510309460273
0.48602673,2022-03-15 12:00:00,73,74.49791665999886,-20.663920780391518
0.3865914,2022-03-15 12:00:00,73,74.49791665999886,-20.648331251322766
0.415484,2022-03-15 12:00:00,73,74.49791665999886,-20.617152193185383
0.4007035,2022-03-15 12:00:00,73,74.49791665999886,-20.60156266411663
0.49110806,2022-03-15 12:00:00,73,74.49791665999886,-20.585973135047883
0.4589741,2022-03-15 12:00:00,73,74.49791665999886,-20.570383605979128
0.45685756,2022-03-15 12:00:00,73,74.49791665999886,-20.5547940769105
0.38489407,2022-03-15 12:00:00,73,74.49791665999886,-20.53920454784175
0.36247933,2022-03-15 12:00:00,73,74.49791665999886,-20.523615018772993
0.3170261,2022-03-15 12:00:00,73,74.49791665999886,-20.50802548970424
0.26786265,2022-03-15 12:00:00,73,74.49791665999886,-20.492435960635493
0.27595028,2022-03-15 12:00:00,73,74.49791665999886,-20.476846431566866
0.31438217,2022-03-15 12:00:00,73,74.49791665999886,-20.46125690249811
0.43596312,2022-03-15 12:00:00,73,74.49791665999886,-20.44566737342936
0.4576146,2022-03-15 12:00:00,73,74.49791665999886,-20.430077844360607
0.33283925,2022-03-15 12:00:00,73,74.49791665999886,-20.41448831529198
0.30367282,2022-03-15 12:00:00,73,74.49791665999886,-20.398898786223224
0.2661918,2022-03-15 12:00:00,73,74.49791665999886,-20.383309257154476
0.27003652,2022-03-15 12:00:00,73,74.49791665999886,-20.36771972808572
0.3328334,2022-03-15 12:00:00,73,74.49791665999886,-20.352130199017097
0.58331543,2022-03-15 12:00:00,73,74.49374999333257,-20.689675262577733
0.5668878,2022-03-15 12:00:00,73,74.49374999333257,-20.674089819818676
0.43742824,2022-03-15 12:00:00,73,74.49374999333257,-20.658504377059487
0.44781077,2022-03-15 12:00:00,73,74.49374999333257,-20.642918934300305
0.3895121,2022-03-15 12:00:00,73,74.49374999333257,-20.611748048782058
0.3978099,2022-03-15 12:00:00,73,74.49374999333257,-20.596162606022876
0.4552668,2022-03-15 12:00:00,73,74.49374999333257,-20.58057716326369
0.44729006,2022-03-15 12:00:00,73,74.49374999333257,-20.564991720504505
0.37606344,2022-03-15 12:00:00,73,74.49374999333257,-20.549406277745444
0.37606344,2022-03-15 12:00:00,73,74.49374999333257,-20.533820834986262
0.30113226,2022-03-15 12:00:00,73,74.49374999333257,-20.518235392227076
0.30113226,2022-03-15 12:00:00,73,74.49374999333257,-20.502649949467894
0.2743288,2022-03-15 12:00:00,73,74.49374999333257,-20.48706450670871
0.27595028,2022-03-15 12:00:00,73,74.49374999333257,-20.471479063949648
0.30945343,2022-03-15 12:00:00,73,74.49374999333257,-20.455893621190462
0.30945343,2022-03-15 12:00:00,73,74.49374999333257,-20.440308178431277
0.34108868,2022-03-15 12:00:00,73,74.49374999333257,-20.424722735672095
0.33283925,2022-03-15 12:00:00,73,74.49374999333257,-20.409137292913034
0.25745115,2022-03-15 12:00:00,73,74.49374999333257,-20.393551850153848
0.2661918,2022-03-15 12:00:00,73,74.49374999333257,-20.377966407394666
0.34587845,2022-03-15 12:00:00,73,74.49374999333257,-20.362380964635477
0.38774562,2022-03-15 12:00:00,73,74.49374999333257,-20.34679552187642
0.76941615,2022-03-15 12:00:00,73,74.48958332666628,-20.69983499768225
0.58331543,2022-03-15 12:00:00,73,74.48958332666628,-20.684253639008617
0.601169,2022-03-15 12:00:00,73,74.48958332666628,-20.668672280335105
0.59322035,2022-03-15 12:00:00,73,74.48958332666628,-20.653090921661473
0.59322035,2022-03-15 12:00:00,73,74.48958332666628,-20.63750956298784
0.37385917,2022-03-15 12:00:00,73,74.48958332666628,-20.621928204314205
0.42731202,2022-03-15 12:00:00,73,74.48958332666628,-20.606346845640694
0.39100182,2022-03-15 12:00:00,73,74.48958332666628,-20.59076548696706
0.36960316,2022-03-15 12:00:00,73,74.48958332666628,-20.57518412829343
0.4315031,2022-03-15 12:00:00,73,74.48958332666628,-20.559602769619797
0.32738456,2022-03-15 12:00:00,73,74.48958332666628,-20.544021410946286
0.36532485,2022-03-15 12:00:00,73,74.48958332666628,-20.528440052272654
0.4617255,2022-03-15 12:00:00,73,74.48958332666628,-20.51285869359902
0.47050428,2022-03-15 12:00:00,73,74.48958332666628,-20.497277334925386
0.2743288,2022-03-15 12:00:00,73,74.48958332666628,-20.481695976251753
0.39531064,2022-03-15 12:00:00,73,74.48958332666628,-20.466114617578246
0.2832342,2022-03-15 12:00:00,73,74.48958332666628,-20.450533258904613
0.3431777,2022-03-15 12:00:00,73,74.48958332666628,-20.434951900230978
0.27543512,2022-03-15 12:00:00,73,74.48958332666628,-20.419370541557345
0.27543512,2022-03-15 12:00:00,73,74.48958332666628,-20.403789182883834
0.30609584,2022-03-15 12:00:00,73,74.48958332666628,-20.388207824210202
0.38577175,2022-03-15 12:00:00,73,74.48958332666628,-20.37262646553657
0.38577175,2022-03-15 12:00:00,73,74.48958332666628,-20.357045106862934
0.38774562,2022-03-15 12:00:00,73,74.48958332666628,-20.341463748189426
0.5761674,2022-03-15 12:00:00,73,74.48541665999998,-20.694412242254167
0.44844407,2022-03-15 12:00:00,73,74.48541665999998,-20.67883496544386
0.44844407,2022-03-15 12:00:00,73,74.48541665999998,-20.663257688633678
0.37051183,2022-03-15 12:00:00,73,74.48541665999998,-20.64768041182337
0.37241215,2022-03-15 12:00:00,73,74.48541665999998,-20.63210313501306
0.42731202,2022-03-15 12:00:00,73,74.48541665999998,-20.600948581392572
0.42336202,2022-03-15 12:00:00,73,74.48541665999998,-20.585371304582264
0.3468714,2022-03-15 12:00:00,73,74.48541665999998,-20.569794027771955
0.3917828,2022-03-15 12:00:00,73,74.48541665999998,-20.554216750961647
0.32738456,2022-03-15 12:00:00,73,74.48541665999998,-20.538639474151463
0.44395503,2022-03-15 12:00:00,73,74.48541665999998,-20.523062197341158
0.38568425,2022-03-15 12:00:00,73,74.48541665999998,-20.50748492053085
0.4106453,2022-03-15 12:00:00,73,74.48541665999998,-20.49190764372054
0.28761247,2022-03-15 12:00:00,73,74.48541665999998,-20.476330366910236
0.465211,2022-03-15 12:00:00,73,74.48541665999998,-20.460753090100052
0.465211,2022-03-15 12:00:00,73,74.48541665999998,-20.44517581328974
0.2569565,2022-03-15 12:00:00,73,74.48541665999998,-20.429598536479435
0.32056525,2022-03-15 12:00:00,73,74.48541665999998,-20.414021259669127
0.32997507,2022-03-15 12:00:00,73,74.48541665999998,-20.398443982858943
0.32997507,2022-03-15 12:00:00,73,74.48541665999998,-20.382866706048638
0.39554167,2022-03-15 12:00:00,73,74.48541665999998,-20.36728942923833
0.40520683,2022-03-15 12:00:00,73,74.48541665999998,-20.35171215242802
0.4503707,2022-03-15 12:00:00,73,74.48124999333369,-20.68899243667577
0.4503707,2022-03-15 12:00:00,73,74.48124999333369,-20.673419239508352
0.3819681,2022-03-15 12:00:00,73,74.48124999333369,-20.65784604234106
0.37011018,2022-03-15 12:00:00,73,74.48124999333369,-20.642272845173636
0.37011018,2022-03-15 12:00:00,73,74.48124999333369,-20.62669964800622
0.42734835,2022-03-15 12:00:00,73,74.48124999333369,-20.6111264508388
0.42923322,2022-03-15 12:00:00,73,74.48124999333369,-20.595553253671504
0.36320755,2022-03-15 12:00:00,73,74.48124999333369,-20.579980056504088
0.3468714,2022-03-15 12:00:00,73,74.48124999333369,-20.56440685933667
0.3917828,2022-03-15 12:00:00,73,74.48124999333369,-20.54883366216925
0.42964667,2022-03-15 12:00:00,73,74.48124999333369,-20.53326046500196
0.3338687,2022-03-15 12:00:00,73,74.48124999333369,-20.51768726783454
0.38568425,2022-03-15 12:00:00,73,74.48124999333369,-20.50211407066712
0.41659436,2022-03-15 12:00:00,73,74.48124999333369,-20.4865408734997
0.44320711,2022-03-15 12:00:00,73,74.48124999333369,-20.470967676332283
0.44320711,2022-03-15 12:00:00,73,74.48124999333369,-20.455394479164994
0.30065554,2022-03-15 12:00:00,73,74.48124999333369,-20.43982128199757
0.44186047,2022-03-15 12:00:00,73,74.48124999333369,-20.424248084830154
0.4157746,2022-03-15 12:00:00,73,74.48124999333369,-20.408674887662734
0.4157746,2022-03-15 12:00:00,73,74.48124999333369,-20.39310169049544
0.41904184,2022-03-15 12:00:00,73,74.48124999333369,-20.377528493328022
0.35511184,2022-03-15 12:00:00,73,74.48124999333369,-20.361955296160605
0.35511184,2022-03-15 12:00:00,73,74.48124999333369,-20.346382098993185
0.53557813,2022-03-15 12:00:00,73,74.4770833266674,-20.699144698315845
0.44385475,2022-03-15 12:00:00,73,74.4770833266674,-20.683575578572665
0.3781007,2022-03-15 12:00:00,73,74.4770833266674,-20.66800645882949
0.3483763,2022-03-15 12:00:00,73,74.4770833266674,-20.652437339086436
0.3483763,2022-03-15 12:00:00,73,74.4770833266674,-20.636868219343256
0.41059014,2022-03-15 12:00:00,73,74.4770833266674,-20.62129909960008
0.3983438,2022-03-15 12:00:00,73,74.4770833266674,-20.605729979856903
0.39094484,2022-03-15 12:00:00,73,74.4770833266674,-20.590160860113848
0.36320755,2022-03-15 12:00:00,73,74.4770833266674,-20.57459174037067
0.38471842,2022-03-15 12:00:00,73,74.4770833266674,-20.559022620627495
0.42611507,2022-03-15 12:00:00,73,74.4770833266674,-20.543453500884315
0.42611507,2022-03-15 12:00:00,73,74.4770833266674,-20.527884381141263
0.4193926,2022-03-15 12:00:00,73,74.4770833266674,-20.512315261398083
0.47742432,2022-03-15 12:00:00,73,74.4770833266674,-20.496746141654903
0.38783932,2022-03-15 12:00:00,73,74.4770833266674,-20.481177021911723
0.38783932,2022-03-15 12:00:00,73,74.4770833266674,-20.465607902168546
0.44935542,2022-03-15 12:00:00,73,74.4770833266674,-20.450038782425494
0.56798697,2022-03-15 12:00:00,73,74.4770833266674,-20.434469662682314
0.44186047,2022-03-15 12:00:00,73,74.4770833266674,-20.418900542939138
0.22913206,2022-03-15 12:00:00,73,74.4770833266674,-20.40333142319596
0.22913206,2022-03-15 12:00:00,73,74.4770833266674,-20.387762303452906
0.41904184,2022-03-15 12:00:00,73,74.4770833266674,-20.37219318370973
0.379412,2022-03-15 12:00:00,73,74.4770833266674,-20.35662406396655
0.35937077,2022-03-15 12:00:00,73,74.4770833266674,-20.34105494422337
0.36148056,2022-03-15 12:00:00,73,74.4729166600011,-20.693726710108862
0.3589357,2022-03-15 12:00:00,73,74.4729166600011,-20.67816166557306
0.34048998,2022-03-15 12:00:00,73,74.4729166600011,-20.66259662103726
0.3544355,2022-03-15 12:00:00,73,74.4729166600011,-20.647031576501586
0.38864568,2022-03-15 12:00:00,73,74.4729166600011,-20.631466531965778
0.42135346,2022-03-15 12:00:00,73,74.4729166600011,-20.61590148742998
0.42135346,2022-03-15 12:00:00,73,74.4729166600011,-20.60033644289418
0.39094484,2022-03-15 12:00:00,73,74.4729166600011,-20.5847713983585
0.36198246,2022-03-15 12:00:00,73,74.4729166600011,-20.5692063538227
0.37730062,2022-03-15 12:00:00,73,74.4729166600011,-20.553641309286895
0.37730062,2022-03-15 12:00:00,73,74.4729166600011,-20.538076264751094
0.42932647,2022-03-15 12:00:00,73,74.4729166600011,-20.522511220215417
0.557402,2022-03-15 12:00:00,73,74.4729166600011,-20.50694617567962
0.47984877,2022-03-15 12:00:00,73,74.4729166600011,-20.491381131143815
0.3424219,2022-03-15 12:00:00,73,74.4729166600011,-20.475816086608013
0.52392334,2022-03-15 12:00:00,73,74.4729166600011,-20.460251042072212
0.60613304,2022-03-15 12:00:00,73,74.4729166600011,-20.444685997536535
0.56798697,2022-03-15 12:00:00,73,74.4729166600011,-20.429120953000734
0.26441038,2022-03-15 12:00:00,73,74.4729166600011,-20.413555908464932
0.26441038,2022-03-15 12:00:00,73,74.4729166600011,-20.39799086392913
